"","sic","fye","Mkt.cap","sales.1","foreign.scr","fcf","ltm.sales.gr","ltm.ni.gr","sales.3yr.avg.growth","ebitda.gr","ni.growth","ni.5yr.gr","ebitda.int","debt.t..bv","cash.int","interest","ret.on.cap","cfo.debt","debt.ebitda","cfo.interest","ebitda.int.1","ebit.int","ebit.sales","debt.t.asts","cfo.capex","countryba"
"183",3312,1231,20669919232,21005633024,27.3567192074202,602.708,21.36565031,23.49491603,0.479433322,23.28404688,44.67448172,15.08812817,13.96647216,0.648213308,5.566007667,187.282,11.30484202,0.218401917,1.844978638,5.613262353,13.96647216,10.04835489,0.092921167,0.37810083,2.343665771,"US"
"154",3845,430,1.15952e+11,29725000192,27.3567192074202,5626,1.239739791,-29.27689594,21.49894847,1.676735298,1.438363978,6.785719493,7.272486772,-2.455064316,6.220614828,1094,3.407982985,0.314750692,2.650487436,6.288848263,7.272486772,4.87202925,0.179400875,0.576834588,5.486443381,"other"
"25",5531,1231,8809070592,9373784192,27.3567192074202,411.047,-2.026562555,3.455665743,-1.617021801,-21.65547307,-24.04721665,-0.190095582,15.31465735,0.572981781,10.21759834,58.801,11.32905774,0.57200457,1.28173995,10.21759834,15.31465735,9.697318073,0.060830503,0.152438184,3.166164272,"US"
"150",4412,1231,902308992,1726040000,27.3567192074202,-540.307,-22.63261744,-15.81309442,-0.442650697,-49.83103558,10919.95378,3.318596278,1.456730288,7.14793899,1.686068264,268.4,8.75321652023679,3.83382648369171,4.78916012305899,1.914102086,1.456730288,0.024962742,0.003563201,0.484030475608808,0.487400052,"other"
"283",7011,1231,3151693824,3187830976,0,359.818,4.376925452,466.4410293,6.738809164,-12.3801176,-62.73346682,-29.5582764,1.589596691,-3.124311692,0.983120646,466.761,17.95090659,0.371931687,1.714948259,0.983541898,1.589596691,0.954908401,0.141587753,0.324467569,4.624968517,"US"
"264",4400,1231,22866536448,8797040896,27.3567192074202,2310.428,2.444054302,16.44676742,2.826564255,13.62199214,41.4088898897957,8.62625822250794,10.79762835,0.850402532,9.582461614,299.982,10.25320407,0.22907318,4.655850057,9.582461614,10.79762835,5.813868832,0.198688402,0.570192251,5.095501455,"US"
"237",7389,1231,15663751168,4730410048,14.26777585,786.453,2.491342074,85.78646552,27.26580986,20.38402075,26.26756561,13.49750647,10.1144581,-1.336126379,7.244838058,118.221,11.21368474,3.83382648369171,4.78916012305899,7.244838058,10.1144581,6.209082989,0.148954792,0.484030475608808,12.22878682,"US"
"7",3640,831,4797752320,3524099968,10.89840518,248.9,2.656645984,11.50702844,13.72653646,10.33841577,6.737508651,21.57834967,17.66071429,1.291244573,9.272727273,34.1,17.17558268,0.884228188,0.602628918,9.272727273,17.66071429,15.21407625,0.148012895,0.230724563,4.698365527,"US"
"217",6022,1231,17062369280,2171702048,0,529.215,26.94510741,44.19571648,11.64551369,76.4585494708538,33.29657551,24.2078641,40.4259879663401,0.407177667,9.74727714769731,243.895746262712,12.40513701,0.824320407,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.013740844,11.40042056,"US"
"54",2890,930,3794539520,2.966e+09,76.26058152,193,17.27955714,95.1605959046234,-8.202741771,19.46472019,5.7650395,-0.000185227,10.22916667,0.945866142,6.296296296,53,-7.637454162,0.511152346,1.354712278,6.41509434,10.22916667,6.339622642,0.123665808,0.220034313,2.31292517,"US"
"173",1311,1231,2136215936,811702016,0,-927.504,39.13015159,95.1605959046234,4.554494929,76.4585494708538,181.1210117,10.36138992,6.576638649,-0.575205100760649,3.876185589,80.87,15.42289742,0.29048399,2.867505445,5.230382095,6.576638649,3.032187461,0.325362464,0.524105713,0.313206737,"US"
"176",2111,1231,2581159680,1357240992,1.81494e-15,111.717,5.963672703,101.8628317,5.562569804,-1.195977381,-29.01773487,7.378609435,2.148110308,-1.696112548,0.75761292,173.685,21.37178021,0.098235016,5.309121608,0.75761292,2.148110308,1.345470248,0.173498699,1.263001971,6.622678544,"US"
"213",4522,331,647399936,1422713984,27.3567192074202,-124.408,-1.61221056,-46.74779832,-4.913052244,-71.85907656,41.4088898897957,8.62625822250794,0.52540856,0.978626373,0.175353509,50.862,-5.122368969,0.006602985,60.01562616,0.210412489,0.52540856,-1.803743463,-0.065506511,0.524811442,0.079209533,"US"
"82",1389,1231,1823087872,1955458016,16.42494755,-61.089,35.99874813,80.48948422,-19.20153306,76.4585494708538,30.43052339,8.62625822250794,1.880499291,4.766310676,9.74727714769731,243.895746262712,-3.399069213,0.07988,7.844604421,10.7394728465265,1.880499291,8.63350903009396,-0.145670186,0.594786831,0.629613237,"US"
"552",3533,1231,41009336320,18940999936,27.3567192074202,-1464,11.178919907,95.1605959046234,5.56636153891979,-17.617866,-2.022546419,8.62625822250794,9.137614679,0.652177708,9.74727714769731,243.895746262712,-1.337253065,3.83382648369171,4.78916012305899,10.7394728465265,9.137614679,8.63350903009396,-0.006199664,0.484030475608808,-1.201503759,"US"
"242",5172,331,1307703552,16016237312,27.3567192074202,-390.695,39.27660371,-58.47356077,18.0056483,240.8372981,-558.5525861,8.62625822250794,4.180049528,-4.820114059,-0.170457217,150.478,1.039567073,-0.009898118,5.498338331,-0.178258616,4.180049528,1.695151451,0.019588276,0.731504543,-0.073718433,"US"
"42",5030,930,2690785280,5051366016,4.060964158,275.372,20.27061905,-8.897300988,26.07545146,8.974522815,-1.411414802,6.364995434,6.777732488,-1.471980446,9.74727714769731,243.895746262712,4.233332394,3.83382648369171,4.78916012305899,10.7394728465265,6.777732488,8.63350903009396,0.049374524,0.484030475608808,7.91403033,"US"
"480",3670,1231,5797982208,3807699968,10.57293938,299.3,8.090385216,-19.09121736,2.992055447,5.858621295,2.412456348,1.317146145,12.59916493,-2.106824625,8.440979955,44.9,9.569455235,0.180441821,3.48036454,8.440979955,12.59916493,11.21826281,0.137292848,0.967391304,4.755332497,"US"
"490",4813,1231,1.97753e+11,1.27992e+11,27.3567192074202,8058,3.534131998,154.3083068,-0.222943789,3.212599158,7.662548025,20.79192906,10.15518425,-1.451365947,4.676584735,4733,22.52711103,0.219021952,2.604047155,5.346503275,10.15518425,5.792098035,0.217512735,0.893504328,1.467211689,"US"
"448",5141,228,631385664,15335999744,27.3567192074202,-141,26.72285573,-93.07692308,3.810439224,5.97826087,40.94688065,8.62625822250794,3.14516129,-4.697044335,9.74727714769731,243.895746262712,2.515956199,0.076748152,4.51025641,10.7394728465265,3.14516129,8.63350903009396,0.013632832,0.506041427,0.489130435,"US"
"512",6022,1231,4577295872,1284576960,8.17843e-15,410.999,11.33349512,13.28909864,5.886492977,76.4585494708538,22.75475386,6.414912659,40.4259879663401,2.36207471,9.74727714769731,243.895746262712,2.971617944,3.83382648369171,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,9.676539509,"US"
"132",8742,1231,5823975424,2802846016,27.3567192074202,301.847,8.467257574,3.875047781,6.296352927,0.243542802,5.612885976,8.980334426,15.20633325,-13.54093045,8.995615903,39.917,10.56962653,3.83382648369171,4.78916012305899,8.995615903,15.20633325,8.232757973,0.120071438,0.484030475608808,6.274187066,"other"
"452",3420,1231,8532295680,4054899968,32.42256831,526.5,7.408879,3.466142576,4.651191928,3.713556076,8.38123612,14.21067965,19.03710938,0.577268881,11.61259542,52.4,15.82720969,3.83382648369171,4.78916012305899,11.61259542,19.03710938,16.82251908,0.220358473,0.484030475608808,7.420731707,"US"
"203",6798,1231,1924665600,398179000,4.9961e-15,-345.994,-3.895317124,-66.8695662,-2.489643014,3.942446947,-48.08473486,75.7176005,3.527900998,-0.575205100760649,2.902190395,77.883,1.250654904,3.83382648369171,4.78916012305899,2.92439942,3.527900998,1.120591143,0.222844391,0.484030475608808,0.396965604,"US"
"533",2221,1231,108750728,487257000,27.3567192074202,11.682,2.318056016,58.35615248,-3.758670724,11.11434207,66.81518442,8.62625822250794,1.764870075,-2.580369893,9.74727714769731,243.895746262712,-27.5489931,3.83382648369171,4.78916012305899,10.7394728465265,1.764870075,8.63350903009396,0.113880528,0.484030475608808,1.89634006,"US"
"539",3350,1231,1766603008,1430200000,4.307692308,66,6.516720042,-65.38461538,1.087892766,-10.94480823,-9.972284683,-0.457184273,9.023696682,0.520698395,5.799180328,22.2,4.049912362,0.377333333,1.969537815,6.373873874,9.023696682,6.788288288,0.10783542,0.27955867,1.874172185,"US"
"285",5063,1231,2798736640,7900298112,24.78223461,127.615,7.740861635,64.64632777,-0.818491395,-3.512008764,3.02352839,-3.765929611,6.033497923,46.9954111,9.74727714769731,243.895746262712,6.137521812,0.146417809,2.646013193,10.7394728465265,6.033497923,8.63350903009396,0.041787879,0.392248835,6.933649509,"US"
"429",2670,1231,9497652224,6818099968,76.44621851,459.6,10.44855907,-14.1275852,1.642394053,15.91130944,28.99204017,17.4478042,14.40554593,-20.73849879,9.57437408,63,13.34595243,3.83382648369171,4.78916012305899,10.31904762,14.40554593,10.35714286,0.098657353,0.484030475608808,3.412598425,"US"
"406",3531,1231,91964669952,48499000320,27.3567192074202,3366,24.68250296,95.1605959046234,-4.955425808,106.200453,104.2224009,-6.362240128,6.439434129,5.296985151,10.73822976,531,4.394092608,0.702307824,1.114780585,10.73822976,6.439434129,8.297551789,0.096916106,0.118264075,2.440924658,"US"
"39",3442,930,1031808832,1819982016,23.6091612,61.407,7.121470474,264.3251195,-7.928426893,-21.98479803,-0.20306644,19.13019386,2.428589235,-4.651866281,1.710653409,51.513,6.402417498,0.088383609,9.324377697,1.870285171,2.428589235,1.339991847,0.045263696,0.807890441,2.757649483,"US"
"386",2780,1231,1323995136,1994800000,54.82348112,173.9,21.72321211,46.87168611,5.88758072,20.47423621,15.49076341,-4.313209169,6.952631579,-1.283535762,4.98540146,41.1,8.496727028,0.217512621,3.565534825,4.98540146,6.952631579,4.695863747,0.099035304,0.730866864,6.609677419,"US"
"3",3530,1231,12002996224,7938642944,37.64640452,624.824,13.64555223,32.49837139,0.882752515,21.71719286,36.04816922,-4.800548871,9.290480822,-1.872317134,5.65780811,145.208,10.03097122,0.253135543,2.479993276,5.65780811,9.290480822,6.29748361,0.116780854,0.728380942,4.175967672,"US"
"41",2650,930,15871806464,15667200256,17.63965625,1121.9,9.471271757,921.4324471,14.89020844,23.76966007,7.950657512,16.59305029,8.165690377,2.535240464,6.843716241,277.7,11.75610755,0.229445188,4.244222177,6.843716241,8.165690377,3.006841916,0.056192252,0.510308661,2.440919599,"US"
"205",6141,331,970056960,548706712,0,212.549165,3.191779692,-27.05174148,-3.356052816,76.4585494708538,-27.03557639,-12.41573693,7.42319103,0.46432702,9.74727714769731,243.895746262712,22.71504516,3.83382648369171,4.78916012305899,10.7394728465265,7.42319103,8.63350903009396,0.219228512,0.484030475608808,32.19492288,"US"
"86",2851,1231,25804908544,14967000064,57.22711864,1208,3.735791516,86.34259259,-0.050379999,-0.551832873,0.248467782,8.720529193,25.23,-9.664335664,14,105,15.27907845,0.305904484,2.031622272,14.93333333,25.23,19.64761905,0.139864407,0.485810159,4.355555556,"US"
"505",4011,1231,1.08882e+11,21582999552,27.3567192074202,3992,6.614305473,153.1206657,-3.71161827,9.194414608,9.692226563,3.122356421,15.26426426,-0.575205100760649,10.05563282,719,25.42760499,0.473849659,1.500885697,10.05563282,15.26426426,11.21140473,0.379519774,0.263951908,2.23285979,"US"
"118",3672,1231,1308141568,2508446016,37.03470447,95.056,8.164959318,95.1605959046234,-3.820014676,-2.677840905,11.31691533,2.188933109,14.63267418,0.21449882,15.50685805,9.405,-4.321947407,3.83382648369171,4.78916012305899,15.50685805,14.63267418,8.357575758,0.031864217,0.484030475608808,2.871696924,"US"
"287",4931,1231,9465291776,3444599936,8.52936e-16,-483.5,3.438335185,26.5560166,0.342667205,17.56272401,4.281345566,5.14797359,5.245531515,-0.575205100760649,4.550670986,165.9,6.7394992,0.895546854,0.984666428,5.927667269,5.245531515,3.938517179,0.193187866,0.077397482,0.670393347,"US"
"479",6199,1231,26107031552,17008000256,27.3567192074202,8916,9.615880382,-4.243542435,9.482180764,-1.350009927,-6.930253221,-0.227555218,3.680740741,1.669845054,9.74727714769731,243.895746262712,18.49095118,1.173157895,1.529482793,10.7394728465265,3.680740741,8.63350903009396,0.282419886,0.080792618,5.04860488184644,"US"
"558",4833,1231,1038389440,905524976,9.35522e-16,145.499,7.518614871,325.459334,20.73902182,24.13991869,-14.26655616,5.275307769,40.4259879663401,-1.506693397,1.889742701,95.259,13.05713473,0.096853596,5.046908391,1.889742701,40.4259879663401,3.057201944,0.329915897,1.778133879,5.215407347,"US"
"112",4931,1231,38396829696,34466000384,27.3567192074202,-372,5.938402902,72.21937468,6.925475212,11.49861878,-6.227283741,8.293706937,3.986419753,1.53481362,4.60874923,1560,8.75321652023679,1.047784727,0.736953752,4.794871795,3.986419753,2.730769231,0.127046614,0.06488526,0.952623535,"US"
"75",6331,1231,13465496576,9747000320,27.3567192074202,1152,2.589201137,-11.68091168,-0.435635795,76.4585494708538,11.52912621,9.379386224,40.4259879663401,0.240244768,9.74727714769731,161,2.904762044,0.46565169,4.78916012305899,7.788819876,40.4259879663401,8.63350903009396,0.13994111727027,0.047793139,12.29411765,"US"
"488",1311,1231,14217090048,3540223936,27.3567192074202,-1120.461,51.62370577,18.04654699,9.008429808,211.178843,41.4088898897957,8.62625822250794,10.67470732,0.828355365,7.334990505,202.772,1.779592756,0.277096883,2.923699468,8.07654903,10.67470732,4.601133293,0.316787284,0.22063261,0.593764899,"US"
"415",2810,1231,159379392,404610000,0,-34.61,1.416944683,95.1605959046234,-14.26472212,76.4585494708538,33.86295624,8.62625822250794,1.022699422,1.020430113,0.021720591,37.267,-0.526238002,3.83382648369171,4.78916012305899,0.021869214,1.022699422,-0.914777149,-0.079744283,0.484030475608808,0.023006351,"US"
"556",8731,1231,6573069312,1946610016,75.87109931,338.365,14.64681177,2.519797648,5.364939927,7.640282383,4.203790867,36.24454211,40.4259879663401,0.995929366,30.33832264,12.627,20.60340548,3.83382648369171,4.78916012305899,30.33832264,40.4259879663401,26.79480478,0.192408153,0.484030475608808,8.566809044,"other"
"218",6021,1231,4226896640,1021430976,4.66695e-15,601.113,15.11961302,-11.38811821,9.819100543,76.4585494708538,7.988330425,3.667857922,40.4259879663401,2.159723891,9.74727714769731,243.895746262712,2.661684408,3.83382648369171,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,34.17949992,"US"
"226",2834,630,572112960,652769984,27.3567192074202,116.679,-1.559318967,95.1605959046234,32.89843787,-13.64569313,-21.49033063,76.49095248,2.11258288,-5.559186818,1.849396108,89.42,6.270514943,3.83382648369171,4.78916012305899,1.849396108,2.11258288,0.966741221,0.136492032,0.484030475608808,3.396167906,"US"
"551",3533,1231,16109899776,7358000128,62.21248631,640,8.158165515,92.42236025,-27.10125735,76.4585494708538,-10.10853104,8.62625822250794,4.340206186,0.58344086,8.156862745,102,-0.439119207,0.304538799,6.489311164,8.156862745,4.340206186,-2.715686275,-0.037924425,0.255853156,4.333333333,"US"
"346",1623,1231,4059595008,6845627904,3.198971489,32.851,28.70961319,90.25359295,13.97905613,36.04889306,56.6629263,11.33383179,9.91544534,36.79773055,2.561226664,61.011,13.72786629,0.130720261,2.037956384,2.561226664,9.91544534,6.531920473,0.060317894,0.436644536,1.266189674,"US"
"374",6021,1231,3983060224,1066056992,4.73199e-15,290.079,9.928735753,56.11512521,6.530918462,76.4585494708538,15.64866687,8.666384353,40.4259879663401,0.728369,9.74727714769731,243.895746262712,5.815834526,3.83382648369171,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.484030475608808,8.958926661,"US"
"261",1311,1231,322803424,857717008,27.3567192074202,-1265.938,56.4625962,70.76647552,11.15124683,174.5548448,41.4088898897957,8.62625822250794,2.130362958,-0.575205100760649,2.083923717,140.163,4.344835086,0.129577529,8.363469066,2.083923717,2.130362958,0.659567789,0.124872523,0.912382444,0.187473645,"US"
"247",7011,1231,4085307136,2384483072,5.11223e-16,223.886,6.371162838,-53.57608551,-3.378921714,22.80033184,10.36388506,8.62625822250794,3.222568786,-4.883044933,2.393592439,173.108,7.339375646,0.138209751,5.343830044,2.393592439,3.222568786,1.984281489,0.144101184,1.014627076,2.175476731,"US"
"484",4911,1231,74095673344,17084999680,0,-4364,4.860983244,114.0291515,0.519250357,-0.375704446,12.00440529,11.46709795,6.71875,0.984498257,3.893746205,1558,8.75321652023679,0.70780891,1.138950974,4.116174583,6.71875,3.418485237,0.309741204,0.094612272,0.595063561,"US"
"162",5600,131,1713314944,3304345984,12.4277845,255.81,-2.200755734,287.4939894,0.643290119,28.85162749,23.75003893,-3.964330568,3.515304779,-4.865451936,3.491236277,100.471,10.02849823,0.264115625,3.551694167,3.491236277,3.515304779,2.283405162,0.069428565,0.776350986,3.693927842,"US"
"210",3100,331,10012225536,4603899904,27.3567192074202,863.2,-0.512144524,-31.1119926,11.730729,-33.02657734,-15.66043301,40.55179344,259.9142857,25.12658228,9.74727714769731,243.895746262712,18.52836077,3.83382648369171,4.78916012305899,10.7394728465265,259.9142857,8.63350903009396,0.153526048,0.484030475608808,6.237864078,"other"
"361",2911,1231,12174355456,15299243264,2.00981e-15,679.131,31.91892293,95.1605959046234,-6.055705956,399.2893517,180.9573295,-22.98206749,10.56345729,0.820085482,7.760304086,117.597,15.37712085,0.95139,0.76113348,8.090257405,10.56345729,7.686361047,0.063425306,0.124884154,3.494429936,"US"
"93",8741,1231,12384033792,3649889984,27.3567192074202,143.752,45.27254947,95.1605959046234,18.49460498,-36.30192585,-79.36591746,-22.60528983,2.374030457,-0.925064085,1.989237731,127.947,1.992208517,3.83382648369171,4.78916012305899,1.989237731,2.374030457,-0.049465794,-0.001911222,0.484030475608808,2.29781068,"US"
"493",4953,1231,35201384448,1.4556e+10,4.949948222,1671,4.923232178,67.51227496,1.347186994,11.53739227,13.80503145,8.050897374,10.55789474,-11.31477273,8.412698413,363,15.3812163,0.337368071,2.349428416,8.760330579,10.55789474,7.261707989,0.18198136,0.626930948,2.107355865,"US"
"521",6798,1231,18542493696,3634411008,0,630.305,4.597119271,77.13129566,8.975295468,4.95810943,5.988118005,8.433106966,4.737029447,1.137472133,3.183339219,448.196,3.991497179,0.132258869,5.615924442,3.217744023,4.737029447,2.35100938,0.294815073,0.475753449,1.776357198,"US"
"106",3841,1231,41352921088,9266000128,42.94871795,1107,7.970170124,-74.25287356,7.121918235,68.70047544,25.92839777,17.97278836,9.059574468,-1.01711362,6.227074236,229,0.702836166,0.237627062,2.818694223,6.227074236,9.059574468,5.611353712,0.142020336,0.966811664,4.470219436,"US"
"290",3841,1231,11800332288,2245652000,84.0268935,348.982,16.29386618,-25.70506661,5.494025282,20.61990264,11.55397082,16.66344347,7.104368671,-1.065511993,5.086678943,82.546,4.07419755,0.184971366,4.302974929,5.086678943,7.104368671,4.509958084,0.173451279,1.45312364,5.92196381,"US"
"399",2911,1231,34395295744,2.884e+10,0,1770,12.88080391,-74.10542516,-5.709511091,38.26419214,15.95330739,-39.55729744,43.67241379,0.220073626,17.94155844,116,3.02887807,3.83382648369171,4.78916012305899,23.81896552,43.67241379,3.112068966,0.013150226,0.484030475608808,2.782477341,"other"
"548",6798,1231,7769858560,920483984,27.3567192074202,135.57,3.983642484,-75.28076619,2.144981215,0.907847157,12.99083383,0.200342792,5.640659192,-0.575205100760649,4.264510812,86.75,4.280457168,0.196697305,4.418949861,5.010443804,5.640659192,2.721533141,0.259707702,0.357930223,1.453280996,"US"
"72",6021,1231,43128074240,12311000064,0,4635,4.801225845,20.93736312,6.786090433,76.4585494708538,7.999151284,5.34644749,40.4259879663401,1.715390325,9.74727714769731,243.895746262712,5.709425989,0.412259911,4.78916012305899,10.7394728465265,40.4259879663401,8.63350903009396,0.13994111727027,0.053204996,5.04860488184644,"US"
"266",2911,1231,19090180096,5595000064,27.3567192074202,-992,10.85793541,35.16058517,-17.21707526,-1318.032787,32.96724323,8.62625822250794,-8.26433121,0.679214064,2.299270073,325,-19.49895764,0.165606638,-2.19895684,2.907692308,-8.26433121,-16.85538462,-1.00219539,0.250804017,0.487867837,"US"
"455",3711,1231,53601071104,1.40487e+11,27.3567192074202,8875,-5.830344874,95.1605959046234,-1.817083455,12.61816895,6.596466053,-32.96099399,7.251627604,3.466325242,22.95099338,575,-2.516119446,1.163507443,0.668532567,30.13565217,7.251627604,17.41913043,0.068796879,0.07207416,2.049923104,"US"
"469",4011,1231,42629918720,10692999936,27.3567192074202,1530,6.47216967,222.2287048,-2.932348028,13.18226121,13.72639337,1.232347245,8.797348485,0.626568401,5.707017544,550,23.22706329,0.307401923,2.278199569,5.914545455,8.797348485,6.52,0.339872998,0.296329898,1.887986071,"US"
"189",7389,1231,18374782976,3850377024,27.3567192074202,330.483,25.45557092,118.5363058,16.74701923,64.81360911,29.75867148,9.375856894,6.550058366,-1.226020054,2.939690189,174.3,7.618004962,3.83382648369171,4.78916012305899,2.939690189,6.550058366,3.206356856,0.140589958,0.484030475608808,2.816788983,"US"
"531",5065,630,4593023488,18584075776,27.3567192074202,-489.088,10.2400315,95.1605959046234,-11.44256385,-5.47768436,-4.974338928,-9.273379732,5.313003403,0.433427738,-3.455689796,106.691,-1.264391005,-0.241954663,2.470656333,-3.455689796,5.313003403,4.324638442,0.026456478,0.184168603,-3.062293911,"US"
"216",6798,1231,18170585088,1762614016,18.22010402,671.426,6.391850398,62.13805133,4.254489323,7.421182119,-1.34953759,8.62625822250794,3.447221509,-1.516216906,2.497406386,326.628,5.617929202,0.160484314,4.629625427,2.505817015,3.447221509,1.403740647,0.265386294,1.370203816,5.566157069,"US"
"271",6798,1231,30651629568,4634780032,60.8061298,-34.575,24.67940941,26.92413476,21.66452961,27.16776584,103.5670485,15.38320682,4.162596983,37.16290815,2.870869679,478.698,4.190174514,0.143235736,5.42696994,3.00655737,4.162596983,1.69003004,0.185195681,0.844744538,0.976540363,"US"
"435",4911,1231,20367038464,7621999872,28.07842084,-710,2.212686067,-35.47149123,-1.747948147,2.935372472,-7.014388489,-0.237498922,4.938461538,3.05689583,2.698464912,901,5.44686272,0.48254902,1.222142344,2.731409545,4.938461538,3.405105438,0.411977978,0.135913016,0.776095869,"US"
"192",6798,1231,8550451712,1435787040,27.3567192074202,199.44,-19.60509945,-19.42518884,0.861212156,-27.66892774,41.4088898897957,-37.98427486,3.134877419,-0.575205100760649,1.83057654,273.543,3.192515248,3.83382648369171,4.78916012305899,2.004704928,3.134877419,1.603298202,0.290161319,0.484030475608808,1.571571047,"US"
"125",5731,131,22132303872,42151000064,8.277383692,1453,6.974088267,-18.56677524,1.549131798,0.717703349,19.87632509,15.15982838,31.18518519,0.427579678,28.54666667,75,18.00614739,1.86173913,0.455265241,28.54666667,31.18518519,24.57333333,0.043723755,0.0912264,3.111918605,"US"
"524",6798,1231,27350915072,7.368e+09,14.28571429,782,10.74703141,-37.08068903,9.986425142,19.10598414,79.15591596,30.39734878,4.335958005,0.696011619,2.987562189,393,6.497940505,0.192039307,3.785670702,3.055979644,4.335958005,2.877862595,0.15717065,0.347074088,2.866348449,"US"
"240",3674,1231,1305889024,442304000,97.42361736,67.596,18.26689626,95.1605959046234,54.38108791,-49.79278537,-67.67935814,8.62625822250794,5.096347393,-2.495467297,7.23299287,10.378,-0.774938216,3.83382648369171,4.78916012305899,7.23299287,5.096347393,-2.088167277,-0.051558582,0.484030475608808,10.05141939,"US"
"282",3674,1231,1.09051e+11,1.5348e+10,87.2936301,4668,11.50828248,4.380314352,4.800323236,20.25817556,22.48511656,13.9258863,93.16,0.767695783,68.75641026,78,29.52983658,1.094489796,0.701302419,68.75641026,93.16,77.98717949,0.406590469,0.400850785,7.716546763,"US"
"393",7374,1231,29594089472,5.742e+09,15.15098315,1196,3.125,60.13513514,3.985966749,5.872844828,11.92549882,10.80806518,12.28125,-1.06131858,8.426136364,176,20.8882129,0.296303696,2.547073791,8.426136364,12.28125,8.704545455,0.268960674,1.776712815,5.167247387,"US"
"117",2911,1231,21264445440,38637000704,27.3567192074202,284,47.92679658,130.7692308,-0.481009341,9.176672384,6.793099074,-2.432344578,7.033149171,1.877257094,3.340163934,439,11.72984266,0.381733021,1.677140613,3.712984055,7.033149171,3.4738041,0.043602573,0.1802144,1.210995542,"US"
"388",4512,1231,30735368192,21232999936,27.3567192074202,1806,3.813621474,73.99710005,4.411787195,-4.978919896,-11.09704687,38.2629108,58.43209877,0.445078286,34.46491228,65,29.68947065,1.358699018,0.610973344,60.44615385,58.43209877,54.07692308,0.166029002,0.121875367,1.850682996,"US"
"327",3714,1231,899260480,846063008,27.3567192074202,46.738,14.69365789,-37.85835694,8.002179246,26.48496935,12.31656171,46.93121712,14.90149669,0.844561758,9.74727714769731,243.895746262712,13.82934857,3.83382648369171,4.78916012305899,10.7394728465265,14.90149669,8.63350903009396,0.069586291,0.484030475608808,2.452844265,"US"
"113",2836,1231,87832616960,24690000384,35.72988087,11308,-15.15755472,-72.5884308,3.383001202,-17.99265606,-28.62712908,30.65262813,14.84585742,-78.31266846,10.64221825,1118,7.108246562,0.350301781,2.204088254,10.64221825,14.84585742,12.6332737,0.541004328,0.692823923,20.16610169,"US"
"317",6211,1231,97311219712,45665000448,26.69126367,-6134,13.45905387,1.726937269,4.997125311,28.42037117,25.27155268,13.88976873,2.970549085,6.246346589,9.74727714769731,243.895746262712,1.541008758,-0.02687907,9.387919259,10.7394728465265,2.970549085,8.63350903009396,0.368910682,0.198890363,-2.765500307,"US"
"80",2810,1231,45691748352,11707999744,27.3567192074202,1730,8.881242444,-13.89432485,-1.956998571,8.095238095,7.945835462,0.703358607,19.73913043,3.471535139,14.01382488,189,9.361771758,0.345814083,2.421184609,16.08994709,19.73913043,12.95238095,0.214042144,0.528152703,2.319603356,"US"
"371",1381,1231,1396779008,1109096000,83.07579745,295.968,-45.97860373,73.2823194,-24.63087903,76.4585494708538,41.4088898897957,8.62625822250794,1.557815031,-0.575205100760649,1.554640757,291.989,-1.518888242,3.83382648369171,4.78916012305899,1.554640757,1.557815031,-0.55917175,-0.131999369,0.484030475608808,2.873570931,"other"
"517",6798,1231,9326838784,3949160000,35.83203877,377.837,6.744468852,70.08135762,7.578061626,22.68305823,10.01375804,5.953794296,3.21994583,-2.219101296,1.995847567,361.234,6.446888943,0.088406468,6.873589749,1.995847567,3.21994583,1.796921109,0.168793612,1.48508017,2.101145044,"US"
"248",6311,1231,9686412288,4202528960,0,1408.773,5.584867036,167.3770084,4.707816872,76.4585494708538,6.388295416,0.387182117,40.4259879663401,0.27820258,9.74727714769731,84.532,9.951955715,0.879415437,4.78916012305899,16.9055269,40.4259879663401,8.63350903009396,0.13994111727027,0.070550133,70.44900173,"US"
"348",6331,1231,5176785920,2049598944,27.3567192074202,1045.787,17.00073582,95.1605959046234,18.67732633,76.4585494708538,41.4088898897957,8.62625822250794,40.4259879663401,0.260890178,9.74727714769731,44.193,15.65056264,1.230337647,4.78916012305899,23.66408707,40.4259879663401,8.63350903009396,0.13994111727027,0.056731015,5.04860488184644,"other"
"413",6798,331,12672873472,2227456960,7.51921e-15,202.375,3.771920058,-83.72952394,-3.070164339,-2.748613118,-32.33821599,-11.94111297,3.216686383,2.947730548,2.183738909,345.654,2.73199286,3.83382648369171,4.78916012305899,2.488447986,3.216686383,1.757150214,0.291424799,0.484030475608808,1.307669737,"US"
"67",3661,1031,3644236032,2826324992,27.3567192074202,140.282,6.695847985,791.8287098,6.981628721,13.34951538,80.93056662,8.62625822250794,7.147750609,0.728958955,4.205435795,55.852,-18.19113384,3.83382648369171,4.78916012305899,4.205435795,7.147750609,3.844481845,0.076640253,0.484030475608808,2.482896406,"US"
